 Permanent Tournament #, Player #, Player First Name, Player Last Name, Round, Hole, Par Value, Hole Score,  Shot, Distance,1st Putt Flag, To Location(Scorer), Date, Time, X Coordinate, Y Coordinate,Shot Impact
3,12716,Charley,Hoffman,1,7,3,3,3,23,N,,2/1/2018,1401,0,0,-0.423515406
3,12716,Charley,Hoffman,1,8,4,4,1,10882,N,Intermediate Rough,2/1/2018,1404,"9,755.43","10,067.64",-0.033517206
3,12716,Charley,Hoffman,1,8,4,4,2,6140,N,Green,2/1/2018,1411,"10,193.77","9,803.73",0.301603378
3,12716,Charley,Hoffman,1,8,4,4,3,449,Y,Green,2/1/2018,1417,"10,187.53","9,766.81",0.393901057
3,12716,Charley,Hoffman,1,8,4,4,4,44,N,,2/1/2018,1418,0,0,-0.360791063
3,12716,Charley,Hoffman,1,9,4,5,1,10830,N,Primary Rough,2/1/2018,1422,"11,031.33","9,728.59",-0.208445188
3,12716,Charley,Hoffman,1,9,4,5,2,5116,N,Fairway,2/1/2018,1427,"11,452.61","9,663.59",-0.716839797
3,12716,Charley,Hoffman,1,9,4,5,3,859,N,Green,2/1/2018,1430,"11,509.87","9,706.52",-0.868796864
3,12716,Charley,Hoffman,1,9,4,5,4,260,Y,Green,2/1/2018,1432,"11,529.91","9,714.78",-1.814410621
3,12716,Charley,Hoffman,1,9,4,5,5,33,N,,2/1/2018,1435,0,0,-1.233782859
3,12716,Charley,Hoffman,1,10,4,3,1,11130,N,Fairway,2/1/2018,1439,"11,455.22","8,862.29",0.306365196
3,12716,Charley,Hoffman,1,10,4,3,2,3843,N,Green,2/1/2018,1446,"11,135.04","8,860.60",1.189129046
3,12716,Charley,Hoffman,1,10,4,3,3,38,Y,,2/1/2018,1451,0,0,1.769113117
3,12716,Charley,Hoffman,1,11,4,4,1,11154,N,Primary Rough,2/1/2018,1453,"10,161.65","9,324.69",-0.218841442
3,12716,Charley,Hoffman,1,11,4,4,2,6563,N,Green,2/1/2018,1500,"9,783.91","9,720.19",0.043540659
3,12716,Charley,Hoffman,1,11,4,4,3,227,Y,Green,2/1/2018,1506,"9,800.52","9,729.14",-0.083528684
3,12716,Charley,Hoffman,1,11,4,4,4,15,N,,2/1/2018,1506,0,0,0.094262425
3,12716,Charley,Hoffman,1,12,3,3,1,6110,N,Green,2/1/2018,1514,"9,212.15","9,381.02",-0.276295522
3,12716,Charley,Hoffman,1,12,3,3,2,628,Y,Green,2/1/2018,1518,"9,189.04","9,334.03",-0.121266322
3,12716,Charley,Hoffman,1,12,3,3,3,18,N,,2/1/2018,1518,0,0,-0.476995264
3,12716,Charley,Hoffman,1,13,5,6,1,10883,N,Intermediate Rough,2/1/2018,1524,"8,361.22","9,988.24",0.322280137
3,12716,Charley,Hoffman,1,13,5,6,2,6238,N,Fairway,2/1/2018,1529,"8,176.87","10,474.31",-0.664898806
3,12716,Charley,Hoffman,1,13,5,6,3,4337,N,Fairway,2/1/2018,1533,"7,853.65","10,635.96",-0.698866102
3,12716,Charley,Hoffman,1,13,5,6,4,330,N,Green,2/1/2018,1539,"7,868.68","10,612.99",-0.9966803
3,12716,Charley,Hoffman,1,13,5,6,5,95,Y,Green,2/1/2018,1542,"7,865.57","10,620.31",-1.76205114
3,12716,Charley,Hoffman,1,13,5,6,6,22,N,,2/1/2018,1542,0,0,-1.179746521
3,12716,Charley,Hoffman,1,14,4,4,1,10697,N,Primary Rough,2/1/2018,1545,"8,124.91","9,631.86",-0.487153804
3,12716,Charley,Hoffman,1,14,4,4,2,7421,N,Green,2/1/2018,1550,"8,689.12","9,378.78",-0.43514243
3,12716,Charley,Hoffman,1,14,4,4,3,736,Y,Green,2/1/2018,1555,"8,628.28","9,370.90",-0.208473073
3,12716,Charley,Hoffman,1,14,4,4,4,31,N,,2/1/2018,1559,0,0,0.425464279
3,12716,Charley,Hoffman,1,15,5,5,1,11947,N,Fairway,2/1/2018,1601,"9,661.82","9,096.14",0.295406952
3,12716,Charley,Hoffman,1,15,5,5,2,7626,N,Primary Rough,2/1/2018,1606,"10,296.09","9,135.35",-0.422730414
3,12716,Charley,Hoffman,1,15,5,5,3,737,N,Green,2/1/2018,1611,"10,324.49","9,080.88",0.416883952
3,12716,Charley,Hoffman,1,15,5,5,4,218,Y,Green,2/1/2018,1614,"10,314.52","9,096.06",-0.170998816
3,12716,Charley,Hoffman,1,15,5,5,5,15,N,,2/1/2018,1614,0,0,0.076657387
3,12716,Charley,Hoffman,1,16,3,3,1,5549,N,Green,2/1/2018,1619,"10,830.49","8,861.71",0.024622553
3,12716,Charley,Hoffman,1,16,3,3,2,289,Y,Green,2/1/2018,1623,"10,824.06","8,838.51",-0.172817279
3,12716,Charley,Hoffman,1,16,3,3,3,1,N,,2/1/2018,1624,0,0,0.034848236
3,12716,Charley,Hoffman,1,17,4,5,1,10995,N,Water,2/1/2018,1631,"11,739.54","8,730.87",-0.151150576
3,12716,Charley,Hoffman,1,17,4,5,2,0,N,,2/1/2018,1634,0,0,-1.277634799
3,12716,Charley,Hoffman,1,17,4,5,3,352,N,Primary Rough,2/1/2018,1634,"11,710.20","8,730.10",-0.876627268
3,12716,Charley,Hoffman,1,17,4,5,4,2212,N,Green,2/1/2018,1636,"11,889.80","8,688.76",-2.144591912
3,12716,Charley,Hoffman,1,17,4,5,5,318,Y,Green,2/1/2018,1640,"11,868.51","8,672.99",-1.477677372
3,12716,Charley,Hoffman,1,17,4,5,6,10,N,,2/1/2018,1640,0,0,-1.118629865
3,12716,Charley,Hoffman,1,18,4,4,1,10934,N,Primary Rough,2/1/2018,1645,"12,340.76","9,226.10",0.273121241
3,12716,Charley,Hoffman,1,18,4,4,2,5997,N,Fairway,2/1/2018,1650,"12,272.65","9,721.21",-0.030364959
3,12716,Charley,Hoffman,1,18,4,4,3,315,N,Green,2/1/2018,1654,"12,275.81","9,695.15",0.186391561
3,12716,Charley,Hoffman,1,18,4,4,4,45,Y,,2/1/2018,1658,0,0,0.470089889
3,19803,Ryan,Armour,1,1,4,4,1,9659,N,Fairway,2/1/2018,828,"11,532.21","10,727.36",0.371173666
3,19803,Ryan,Armour,1,1,4,4,2,4252,N,Intermediate Rough,2/1/2018,835,"11,363.87","11,039.13",-0.036281086
3,19803,Ryan,Armour,1,1,4,4,3,748,N,Green,2/1/2018,838,"11,301.89","11,033.14",-0.365277309
3,19803,Ryan,Armour,1,1,4,4,4,46,Y,,2/1/2018,842,0,0,0.088337517
3,19803,Ryan,Armour,1,2,4,5,1,9763,N,Fairway,2/1/2018,844,"11,433.17","10,377.36",-0.276986457
3,19803,Ryan,Armour,1,2,4,5,2,5843,N,Primary Rough,2/1/2018,852,"11,565.60","9,908.96",-0.714505031
3,19803,Ryan,Armour,1,2,4,5,3,849,N,Green,2/1/2018,900,"11,617.78","9,861.24",-0.516994046
3,19803,Ryan,Armour,1,2,4,5,4,129,Y,Green,2/1/2018,903,"11,610.51","9,869.16",-2.201306369
3,19803,Ryan,Armour,1,2,4,5,5,18,N,,2/1/2018,903,0,0,-1.470406132
3,19803,Ryan,Armour,1,3,5,5,1,10340,N,Fairway,2/1/2018,907,"10,563.16","10,162.46",-0.286347532
3,19803,Ryan,Armour,1,3,5,5,2,6729,N,Fairway,2/1/2018,911,"10,011.79","10,264.40",0.416465194
3,19803,Ryan,Armour,1,3,5,5,3,3329,N,Green,2/1/2018,917,"9,766.13","10,393.22",-0.324956387
3,19803,Ryan,Armour,1,3,5,5,4,133,Y,Green,2/1/2018,923,"9,775.61","10,387.51",-0.366538022
3,19803,Ryan,Armour,1,3,5,5,5,10,N,,2/1/2018,923,0,0,-0.387951733
3,19803,Ryan,Armour,1,4,3,3,1,6590,N,Green,2/1/2018,926,"9,506.21","11,011.19",0.0408411
3,19803,Ryan,Armour,1,4,3,3,2,456,Y,Green,2/1/2018,930,"9,531.96","10,983.27",0.044681559
3,19803,Ryan,Armour,1,4,3,3,3,49,N,,2/1/2018,933,0,0,-0.38810158
3,19803,Ryan,Armour,1,5,4,4,1,10119,N,Intermediate Rough,2/1/2018,937,"8,968.25","10,799.03",-0.068345758
3,19803,Ryan,Armour,1,5,4,4,2,6705,N,Green,2/1/2018,941,"8,490.10","10,509.93",-0.491499522
3,19803,Ryan,Armour,1,5,4,4,3,254,Y,Green,2/1/2018,946,"8,488.89","10,488.76",0.01377535
3,19803,Ryan,Armour,1,5,4,4,4,8,N,,2/1/2018,946,0,0,-0.248111656
3,19803,Ryan,Armour,1,6,4,4,1,9786,N,Primary Rough,2/1/2018,952,"8,884.36","10,014.53",0.492658689
3,19803,Ryan,Armour,1,6,4,4,2,5173,N,Green,2/1/2018,958,"9,253.51","9,791.91",0.476347761
3,19803,Ryan,Armour,1,6,4,4,3,224,Y,Green,2/1/2018,1003,"9,268.92","9,802.48",0.084137123
3,19803,Ryan,Armour,1,6,4,4,4,13,N,,2/1/2018,1003,0,0,0.166622248
3,19803,Ryan,Armour,1,7,3,3,1,7210,N,Green,2/1/2018,1011,"9,043.25","10,515.57",0.222653278
3,19803,Ryan,Armour,1,7,3,3,2,338,Y,Green,2/1/2018,1017,"9,043.04","10,487.43",-0.441054419
3,19803,Ryan,Armour,1,7,3,3,3,50,N,,2/1/2018,1019,0,0,-0.17696369
3,19803,Ryan,Armour,1,8,4,4,1,10441,N,Fairway Bunker,2/1/2018,1022,"9,727.46","10,091.71",0.208809068
3,19803,Ryan,Armour,1,8,4,4,2,4746,N,Fairway,2/1/2018,1027,"10,065.49","9,886.31",0.228981184
3,19803,Ryan,Armour,1,8,4,4,3,1736,N,Green,2/1/2018,1031,"10,171.12","9,787.51",-0.100114569
3,19803,Ryan,Armour,1,8,4,4,4,286,Y,,2/1/2018,1034,0,0,-0.203354014
3,19803,Ryan,Armour,1,9,4,4,1,11375,N,Fairway,2/1/2018,1038,"11,099.50","9,818.59",-0.015564457
3,19803,Ryan,Armour,1,9,4,4,2,5112,N,Green,2/1/2018,1045,"11,510.75","9,707.48",0.453066746
3,19803,Ryan,Armour,1,9,4,4,3,207,Y,Green,2/1/2018,1050,"11,526.13","9,715.35",-0.496544558
3,19803,Ryan,Armour,1,9,4,4,4,10,N,,2/1/2018,1050,0,0,0.475952132
3,19803,Ryan,Armour,1,10,4,4,1,10714,N,Fairway,2/1/2018,1055,"11,482.68","8,884.50",-0.162748449
3,19803,Ryan,Armour,1,10,4,4,2,3935,N,Green,2/1/2018,1101,"11,154.86","8,878.10",0.328132881
3,19803,Ryan,Armour,1,10,4,4,3,352,Y,Green,2/1/2018,1105,"11,131.21","8,860.69",0.423058883
3,19803,Ryan,Armour,1,10,4,4,4,40,N,,2/1/2018,1109,0,0,0.039016936
3,19803,Ryan,Armour,1,11,4,4,1,10880,N,Fairway,2/1/2018,1111,"10,212.54","9,390.85",-0.431181087
3,19803,Ryan,Armour,1,11,4,4,2,6455,N,Green,2/1/2018,1119,"9,776.56","9,705.96",-0.451093552
3,19803,Ryan,Armour,1,11,4,4,3,430,Y,Green,2/1/2018,1123,"9,803.28","9,729.81",0.384926784
3,19803,Ryan,Armour,1,11,4,4,4,48,N,,2/1/2018,1126,0,0,0.267949
3,19803,Ryan,Armour,1,12,3,3,1,6295,N,Green,2/1/2018,1130,"9,196.99","9,374.16",-0.148616148
3,19803,Ryan,Armour,1,12,3,3,2,483,Y,Green,2/1/2018,1136,"9,187.83","9,334.93",-0.387405649
3,19803,Ryan,Armour,1,12,3,3,3,25,N,,2/1/2018,1137,0,0,0.35247311
3,19803,Ryan,Armour,1,13,5,4,1,10733,N,Fairway,2/1/2018,1140,"8,381.03","9,992.75",-0.401839334
3,19803,Ryan,Armour,1,13,5,4,2,9449,N,Green,2/1/2018,1147,"7,915.11","10,627.47",1.123320264
3,19803,Ryan,Armour,1,13,5,4,3,635,Y,Green,2/1/2018,1154,"7,862.56","10,621.17",1.082594257
3,19803,Ryan,Armour,1,13,5,4,4,49,N,,2/1/2018,1159,0,0,1.746182223
3,19803,Ryan,Armour,1,14,4,4,1,10293,N,Primary Rough,2/1/2018,1201,"8,174.75","9,700.86",0.489985568
3,19803,Ryan,Armour,1,14,4,4,2,7476,N,Green,2/1/2018,1208,"8,694.32","9,357.28",-0.066235103
3,19803,Ryan,Armour,1,14,4,4,3,815,Y,Green,2/1/2018,1213,"8,629.10","9,376.16",0.12647753
3,19803,Ryan,Armour,1,14,4,4,4,74,N,,2/1/2018,1217,0,0,-0.251651371
3,19803,Ryan,Armour,1,15,5,5,1,10536,N,Fairway,2/1/2018,1219,"9,549.78","9,140.54",-0.307797375
3,19803,Ryan,Armour,1,15,5,5,2,6182,N,Fairway,2/1/2018,1225,"10,064.80","9,127.19",0.35808523
3,19803,Ryan,Armour,1,15,5,5,3,3202,N,Green,2/1/2018,1230,"10,330.02","9,097.88",0.158081565
3,19803,Ryan,Armour,1,15,5,5,4,193,Y,Green,2/1/2018,1236,"10,314.01","9,096.67",-0.187935355
3,19803,Ryan,Armour,1,15,5,5,5,22,N,,2/1/2018,1236,0,0,0.106967128
3,19803,Ryan,Armour,1,16,3,2,1,5716,N,Green,2/1/2018,1241,"10,846.22","8,848.25",-0.101771025
3,19803,Ryan,Armour,1,16,3,2,2,285,Y,,2/1/2018,1247,0,0,1.930433876
3,19803,Ryan,Armour,1,17,4,4,1,9589,N,Fairway Bunker,2/1/2018,1249,"11,621.43","8,615.87",-0.084190477
3,19803,Ryan,Armour,1,17,4,4,2,2137,N,Green,2/1/2018,1255,"11,796.13","8,650.16",-0.218119064
3,19803,Ryan,Armour,1,17,4,4,3,896,Y,Green,2/1/2018,1259,"11,867.69","8,671.59",0.096597328
3,19803,Ryan,Armour,1,17,4,4,4,29,N,,2/1/2018,1302,0,0,0.468395448
3,19803,Ryan,Armour,1,18,4,4,1,9862,N,Fairway,2/1/2018,1305,"12,332.66","9,134.26",-0.208066612
3,19803,Ryan,Armour,1,18,4,4,2,6757,N,Green,2/1/2018,1311,"12,210.29","9,683.85",0.142995216
3,19803,Ryan,Armour,1,18,4,4,3,887,Y,Green,2/1/2018,1316,"12,283.94","9,690.54",-0.307211904
3,19803,Ryan,Armour,1,18,4,4,4,85,N,,2/1/2018,1320,0,0,0.162063492
3,19846,Brian,Gay,1,1,4,5,1,9094,N,Native Area,2/1/2018,817,"11,646.70","10,711.74",-0.475767992
3,19846,Brian,Gay,1,1,4,5,2,0,N,,2/1/2018,821,0,0,-0.608947972
3,19846,Brian,Gay,1,1,4,5,3,10291,N,Fairway Bunker,2/1/2018,825,"11,488.99","10,767.17",-1.461607423
3,19846,Brian,Gay,1,1,4,5,4,3840,N,Green,2/1/2018,827,"11,298.15","11,024.04",-1.840674597
3,19846,Brian,Gay,1,1,4,5,5,114,Y,,2/1/2018,832,0,0,-0.943389975
3,19846,Brian,Gay,1,2,4,4,1,9439,N,Primary Rough,2/1/2018,836,"11,464.07","10,420.14",0.089219266
3,19846,Brian,Gay,1,2,4,4,2,6116,N,Fairway,2/1/2018,841,"11,594.64","9,927.61",-0.20859704
3,19846,Brian,Gay,1,2,4,4,3,797,N,Green,2/1/2018,846,"11,608.91","9,862.75",0.164757621
3,19846,Brian,Gay,1,2,4,4,4,72,Y,,2/1/2018,851,0,0,0.398544195
3,19846,Brian,Gay,1,3,5,4,1,10404,N,Fairway,2/1/2018,853,"10,558.88","10,169.32",0.489925139
3,19846,Brian,Gay,1,3,5,4,2,6685,N,Fairway,2/1/2018,859,"10,011.64","10,273.50",0.604448317
3,19846,Brian,Gay,1,3,5,4,3,3108,N,Green,2/1/2018,903,"9,777.86","10,384.94",0.806016532
3,19846,Brian,Gay,1,3,5,4,4,44,Y,,2/1/2018,910,0,0,2.171223809
3,19846,Brian,Gay,1,4,3,2,1,6440,N,Green,2/1/2018,913,"9,502.67","10,997.57",-0.126696746
3,19846,Brian,Gay,1,4,3,2,2,338,Y,,2/1/2018,920,0,0,2.304285884
3,19846,Brian,Gay,1,5,4,3,1,10624,N,Fairway,2/1/2018,923,"8,927.33","10,785.55",0.360189845
3,19846,Brian,Gay,1,5,4,3,2,6470,N,Green,2/1/2018,931,"8,487.15","10,474.19",0.798880085
3,19846,Brian,Gay,1,5,4,3,3,184,Y,,2/1/2018,937,0,0,1.971251497
3,19846,Brian,Gay,1,6,4,4,1,10198,N,Fairway Bunker,2/1/2018,941,"8,897.84","9,977.77",-0.284726187
3,19846,Brian,Gay,1,6,4,4,2,5247,N,Green,2/1/2018,948,"9,298.46","9,802.59",0.299026242
3,19846,Brian,Gay,1,6,4,4,3,423,Y,Green,2/1/2018,954,"9,263.21","9,803.71",0.310789512
3,19846,Brian,Gay,1,6,4,4,4,54,N,,2/1/2018,956,0,0,-0.099197946
3,19846,Brian,Gay,1,7,3,3,1,6407,N,Fairway,2/1/2018,959,"9,098.75","10,472.81",0.308186632
3,19846,Brian,Gay,1,7,3,3,2,804,N,Green,2/1/2018,1004,"9,034.51","10,491.46",-0.074671835
3,19846,Brian,Gay,1,7,3,3,3,96,Y,,2/1/2018,1008,0,0,0.126900781
3,19846,Brian,Gay,1,8,4,4,1,10972,N,Fairway,2/1/2018,1010,"9,737.97","10,040.89",0.325489193
3,19846,Brian,Gay,1,8,4,4,2,6456,N,Green,2/1/2018,1017,"10,202.82","9,769.99",0.024740693
3,19846,Brian,Gay,1,8,4,4,3,202,Y,Green,2/1/2018,1025,"10,185.97","9,770.30",0.108091629
3,19846,Brian,Gay,1,8,4,4,4,25,N,,2/1/2018,1026,0,0,0.101593104
3,19846,Brian,Gay,1,9,4,4,1,10287,N,Primary Rough,2/1/2018,1028,"11,020.39","9,908.91",0.320783583
3,19846,Brian,Gay,1,9,4,4,2,6493,N,Green,2/1/2018,1034,"11,534.83","9,741.22",-0.415473521
3,19846,Brian,Gay,1,9,4,4,3,353,Y,Green,2/1/2018,1040,"11,528.45","9,712.53",-0.376643921
3,19846,Brian,Gay,1,9,4,4,4,30,N,,2/1/2018,1040,0,0,-0.019848691
3,19846,Brian,Gay,1,10,4,4,1,10134,N,Fairway,2/1/2018,1046,"11,507.01","8,927.17",0.044501988
3,19846,Brian,Gay,1,10,4,4,2,4690,N,Green,2/1/2018,1053,"11,120.20","8,871.30",0.25348004
3,19846,Brian,Gay,1,10,4,4,3,177,Y,Green,2/1/2018,1057,"11,132.01","8,862.48",0.226136634
3,19846,Brian,Gay,1,10,4,4,4,17,N,,2/1/2018,1057,0,0,0.26574847
3,19846,Brian,Gay,1,11,4,4,1,9917,N,Primary Rough,2/1/2018,1102,"10,307.13","9,401.87",0.492527811
3,19846,Brian,Gay,1,11,4,4,2,6446,N,Fairway,2/1/2018,1107,"9,863.99","9,705.42",0.148473491
3,19846,Brian,Gay,1,11,4,4,3,856,N,Green,2/1/2018,1110,"9,797.91","9,732.39",-0.110080856
3,19846,Brian,Gay,1,11,4,4,4,36,Y,,2/1/2018,1115,0,0,-0.201046166
3,19846,Brian,Gay,1,12,3,3,1,6738,N,Green,2/1/2018,1118,"9,193.48","9,327.71",-0.352328313
3,19846,Brian,Gay,1,12,3,3,2,118,Y,Green,2/1/2018,1125,"9,185.92","9,334.03",-0.437652126
3,19846,Brian,Gay,1,12,3,3,3,28,N,,2/1/2018,1125,0,0,0.025124909
3,19846,Brian,Gay,1,13,5,5,1,10872,N,Fairway Bunker,2/1/2018,1128,"8,349.14","9,971.13",0.360857063
3,19846,Brian,Gay,1,13,5,5,2,5980,N,Fairway,2/1/2018,1133,"8,172.43","10,437.06",0.420066116
3,19846,Brian,Gay,1,13,5,5,3,4396,N,Green,2/1/2018,1139,"7,851.19","10,613.07",-0.388390458
3,19846,Brian,Gay,1,13,5,5,4,201,Y,Green,2/1/2018,1145,"7,867.11","10,618.22",-0.163022916
3,19846,Brian,Gay,1,13,5,5,5,15,N,,2/1/2018,1145,0,0,-0.174343033
3,19846,Brian,Gay,1,14,4,4,1,11241,N,Primary Rough,2/1/2018,1149,"8,108.53","9,572.68",0.118649574
3,19846,Brian,Gay,1,14,4,4,2,228,N,Primary Rough,2/1/2018,1154,"8,099.47","9,589.38",0.154456772
3,19846,Brian,Gay,1,14,4,4,3,7460,N,Green,2/1/2018,1155,"8,685.37","9,381.44",-0.466976147
3,19846,Brian,Gay,1,14,4,4,4,611,Y,Green,2/1/2018,1201,"8,635.74","9,369.95",0.38670698
3,19846,Brian,Gay,1,14,4,4,5,56,N,,2/1/2018,1205,0,0,0.382263714
3,19846,Brian,Gay,1,15,5,4,1,10225,N,Native Area,2/1/2018,1208,"9,498.79","9,026.95",-0.373947946
3,19846,Brian,Gay,1,15,5,4,2,7189,N,Fairway,2/1/2018,1214,"10,090.76","9,119.01",0.51790152
3,19846,Brian,Gay,1,15,5,4,3,2717,N,Green,2/1/2018,1217,"10,315.77","9,093.92",0.735629925
3,19846,Brian,Gay,1,15,5,4,4,25,Y,,2/1/2018,1223,0,0,2.222720736
3,19846,Brian,Gay,1,16,3,3,1,5529,N,Green,2/1/2018,1228,"10,828.26","8,865.09",0.221597921
3,19846,Brian,Gay,1,16,3,3,2,340,Y,Green,2/1/2018,1232,"10,824.51","8,837.03",0.371416606
3,19846,Brian,Gay,1,16,3,3,3,16,N,,2/1/2018,1233,0,0,-0.373125366
3,19846,Brian,Gay,1,17,4,3,1,11246,N,Green,2/1/2018,1237,"11,761.44","8,646.19",-0.384219061
3,19846,Brian,Gay,1,17,4,3,2,1467,Y,Green,2/1/2018,1243,"11,880.67","8,673.10",1.373497944
3,19846,Brian,Gay,1,17,4,3,3,135,N,,2/1/2018,1245,0,0,1.773403878
3,19846,Brian,Gay,1,18,4,4,1,10352,N,Fairway Bunker,2/1/2018,1248,"12,342.80","9,174.05",0.06402248
3,19846,Brian,Gay,1,18,4,4,2,6073,N,Green Side Bunker,2/1/2018,1253,"12,308.82","9,679.00",-0.426544245
3,19846,Brian,Gay,1,18,4,4,3,438,N,Green,2/1/2018,1258,"12,274.05","9,689.73",0.438950686
3,19846,Brian,Gay,1,18,4,4,4,36,Y,,2/1/2018,1301,0,0,-0.310832639
3,20157,Retief,Goosen,1,1,4,4,1,10283,N,Primary Rough,2/1/2018,1304,"11,451.89","10,750.52",-0.307792281
3,20157,Retief,Goosen,1,1,4,4,2,4429,N,Green,2/1/2018,1310,"11,264.58","11,068.56",-0.022007175
3,20157,Retief,Goosen,1,1,4,4,3,627,Y,Green,2/1/2018,1313,"11,302.28","11,032.40",-0.251674414
3,20157,Retief,Goosen,1,1,4,4,4,37,N,,2/1/2018,1316,0,0,-0.146407566
3,20157,Retief,Goosen,1,2,4,5,1,10967,N,Primary Rough,2/1/2018,1327,"11,503.16","10,297.98",-0.137151175
3,20157,Retief,Goosen,1,2,4,5,2,6197,N,Primary Rough,2/1/2018,1335,"11,656.77","9,805.21",-1.23146153
3,20157,Retief,Goosen,1,2,4,5,3,699,N,Green,2/1/2018,1339,"11,619.34","9,849.52",-1.400059316
3,20157,Retief,Goosen,1,2,4,5,4,258,Y,Green,2/1/2018,1342,"11,611.84","9,869.69",-2.295084015
3,20157,Retief,Goosen,1,2,4,5,5,17,N,,2/1/2018,1342,0,0,-1.283300688
3,20157,Retief,Goosen,1,3,5,4,1,10895,N,Fairway,2/1/2018,1353,"10,516.35","10,162.65",-0.07280953
3,20157,Retief,Goosen,1,3,5,4,2,9364,N,Native Area,2/1/2018,1402,"9,757.39","10,343.93",1.165572722
3,20157,Retief,Goosen,1,3,5,4,3,653,N,Green,2/1/2018,1407,"9,780.17","10,392.98",1.103126045
3,20157,Retief,Goosen,1,3,5,4,4,95,Y,,2/1/2018,1410,0,0,2.498104941
3,20157,Retief,Goosen,1,4,3,4,1,6748,N,Green Side Bunker,2/1/2018,1414,"9,473.69","11,016.75",0.11325448
3,20157,Retief,Goosen,1,4,3,4,2,556,N,Green,2/1/2018,1418,"9,512.11","10,990.81",-0.673341253
3,20157,Retief,Goosen,1,4,3,4,3,219,Y,Green,2/1/2018,1420,"9,528.65","10,983.18",-1.758161605
3,20157,Retief,Goosen,1,4,3,4,4,25,N,,2/1/2018,1421,0,0,-1.323547647
3,20157,Retief,Goosen,1,5,4,4,1,10575,N,Fairway,2/1/2018,1427,"8,931.08","10,787.15",0.09829442
3,20157,Retief,Goosen,1,5,4,4,2,6036,N,Green,2/1/2018,1433,"8,511.97","10,509.02",-0.397501746
3,20157,Retief,Goosen,1,5,4,4,3,364,Y,Green,2/1/2018,1438,"8,491.02","10,487.07",0.189820994
3,20157,Retief,Goosen,1,5,4,4,4,34,N,,2/1/2018,1439,0,0,-0.035413236
3,20157,Retief,Goosen,1,6,4,4,1,11042,N,Intermediate Rough,2/1/2018,1444,"8,893.41","9,872.56",0.312391364
3,20157,Retief,Goosen,1,6,4,4,2,4587,N,Green,2/1/2018,1451,"9,270.46","9,809.79",0.475719343
3,20157,Retief,Goosen,1,6,4,4,3,139,Y,Green,2/1/2018,1455,"9,265.82","9,799.18",-0.141203695
3,20157,Retief,Goosen,1,6,4,4,4,49,N,,2/1/2018,1456,0,0,-0.118792372
3,20157,Retief,Goosen,1,7,3,3,1,7244,N,Green,2/1/2018,1502,"9,042.19","10,518.30",-0.496126106
3,20157,Retief,Goosen,1,7,3,3,2,358,Y,Green,2/1/2018,1508,"9,043.01","10,488.44",0.249135412
3,20157,Retief,Goosen,1,7,3,3,3,38,N,,2/1/2018,1510,0,0,0.035199371
3,20157,Retief,Goosen,1,8,4,5,1,10838,N,Fairway,2/1/2018,1512,"9,694.65","10,018.50",0.445857304
3,20157,Retief,Goosen,1,8,4,5,2,7053,N,Primary Rough,2/1/2018,1518,"10,242.18","9,804.78",-1.46848454
3,20157,Retief,Goosen,1,8,4,5,3,783,N,Green,2/1/2018,1522,"10,184.89","9,773.68",-0.94285254
3,20157,Retief,Goosen,1,8,4,5,4,81,Y,Green,2/1/2018,1526,"10,190.03","9,769.26",-2.301182389
3,20157,Retief,Goosen,1,8,4,5,5,25,N,,2/1/2018,1527,0,0,-0.744831155
3,20157,Retief,Goosen,1,9,4,4,1,10495,N,Fairway Bunker,2/1/2018,1529,"11,010.40","9,757.06",0.446455307
3,20157,Retief,Goosen,1,9,4,4,2,6002,N,Green,2/1/2018,1534,"11,509.30","9,721.81",0.065775575
3,20157,Retief,Goosen,1,9,4,4,3,259,Y,Green,2/1/2018,1539,"11,529.02","9,713.02",0.347138834
3,20157,Retief,Goosen,1,9,4,4,4,30,N,,2/1/2018,1540,0,0,-0.195264972
3,20157,Retief,Goosen,1,10,4,4,1,9980,N,Fairway,2/1/2018,1544,"11,564.94","8,897.86",-0.428336038
3,20157,Retief,Goosen,1,10,4,4,2,4978,N,Green Side Bunker,2/1/2018,1550,"11,153.12","8,847.83",-0.180436018
3,20157,Retief,Goosen,1,10,4,4,3,360,N,Green,2/1/2018,1553,"11,131.98","8,869.00",0.176838563
3,20157,Retief,Goosen,1,10,4,4,4,66,Y,,2/1/2018,1556,0,0,-0.409253544
3,20157,Retief,Goosen,1,11,4,4,1,10691,N,Primary Rough,2/1/2018,1600,"10,232.17","9,395.88",0.131035735
3,20157,Retief,Goosen,1,11,4,4,2,6259,N,Green,2/1/2018,1607,"9,801.39","9,690.00",-0.234598102
3,20157,Retief,Goosen,1,11,4,4,3,456,Y,Green,2/1/2018,1611,"9,796.80","9,727.75",-0.133932139
3,20157,Retief,Goosen,1,11,4,4,4,32,N,,2/1/2018,1614,0,0,-0.022756309
3,20157,Retief,Goosen,1,12,3,3,1,6846,N,Green Side Bunker,2/1/2018,1619,"9,202.32","9,308.75",-0.047543827
3,20157,Retief,Goosen,1,12,3,3,2,457,N,Green,2/1/2018,1623,"9,185.35","9,342.70",-0.111343059
3,20157,Retief,Goosen,1,12,3,3,3,122,Y,,2/1/2018,1626,0,0,-0.024008892
3,20157,Retief,Goosen,1,13,5,4,1,10383,N,Fairway,2/1/2018,1632,"8,442.07","10,017.78",0.209867103
